CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitMargin,GrowthPotentialScore,GrowthClass
Pizza,25062,Urban Pizza Diner,QSR,North Shore,1.03,35.16,1061,184,6469.44,307,175,395,10794.12,6153.0,13888.2,0.23208346,0.375091242,0.27,17,5.02,1982.9,2541.36,1325.79,755.74,3472.74,0.21,0.35,0.2,0.45,37304.76,8095.63,0.21701332484111946,57.669021312379556,Medium
Pizza,26598,Urban Pizza House,QSR,West Auckland,1.04,43.02,1189,245,10539.9,330,189,425,14196.6,8130.78,18283.5,0.207849491,0.381716514,0.29,5,1.48,629.0,4325.93,1709.75,979.22,6875.17,0.26,0.35,0.2,0.45,51150.78,13890.07,0.2715514797623809,74.45248510630573,High
Pizza,26642,Lucky Pizza Bistro,Full-service,North Shore,1.03,31.93,2228,722,23053.46,527,301,678,16827.11,9610.93,21648.54,0.380396652,0.472655459,0.27,10,2.95,2000.1,3387.66,-2070.61,-1182.65,1181.11,0.48,0.35,0.2,0.45,71140.04000000001,1315.5099999999995,0.018491836664696833,53.831404707377025,Medium
Pizza,26495,King Pizza Diner,QSR,South Auckland,1.05,43.36,816,152,6590.72,232,133,299,10059.52,5766.88,12964.64,0.244136251,0.372446544,0.29,6,1.77,529.23,2527.0,939.73,538.73,4441.64,0.23,0.35,0.2,0.45,35381.76,8447.1,0.23874165671803776,73.60070370717861,High
Pizza,25335,Classic Pizza House,QSR,CBD,0.99,33.29,1294,283,9421.07,354,202,455,11784.66,6724.58,15146.95,0.245935179,0.392003785,0.33,18,5.31,2416.05,3411.0,377.83,215.6,3068.07,0.28,0.35,0.2,0.45,43077.259999999995,7072.5,0.16418175157844303,34.96045554663049,Low
Pizza,26184,Urban Pizza House,Full-service,South Auckland,1.05,43.67,1837,628,27424.76,423,242,544,18472.41,10568.14,23756.48,0.397812515,0.542134725,0.29,15,4.43,2409.92,1646.93,-4247.68,-2430.11,-983.28,0.52,0.35,0.2,0.45,80221.79,-6014.14,-0.07496890807347979,63.51019307223794,Medium
Pizza,26484,King Pizza Diner,Full-service,West Auckland,1.04,37.47,1106,321,12027.87,275,157,353,10304.25,5882.79,13226.91,0.391800411,0.495386693,0.33,4,1.18,416.54,1356.9,-2237.95,-1277.67,1075.63,0.41,0.35,0.2,0.45,41441.82000000001,-1083.0899999999997,-0.026135193869381207,48.755413721022315,Medium
Pizza,26283,King Pizza Eatery,Cafe,CBD,0.99,33.83,1058,274,9269.42,274,157,353,9269.42,5311.31,11941.99,0.26670686,0.398674989,0.3,4,1.18,416.54,3101.72,320.89,183.87,3579.47,0.35,0.35,0.2,0.45,35792.14,7185.949999999999,0.20076893977281043,35.3994578362703,Low
Pizza,26673,King Pizza Kitchen,QSR,North Shore,1.03,31.05,1897,391,12140.55,527,301,678,16363.35,9346.05,21051.9,0.21674624,0.377016343,0.33,16,4.72,3200.16,4931.95,1247.5,712.52,5351.91,0.26,0.35,0.2,0.45,58901.85,12243.88,0.20786919256356123,62.33678805463734,Medium
Pizza,25948,King Pizza Eatery,Cafe,West Auckland,1.04,46.27,2074,514,23782.78,546,312,702,25263.42,14436.24,32481.54,0.214185018,0.367701809,0.29,6,1.77,1242.54,9943.89,3236.58,1849.47,12338.42,0.33,0.35,0.2,0.45,95963.98,27368.36,0.28519409053271866,87.50200286042245,High
Pizza,26568,Top Pizza Grill,Ghost Kitchen,West Auckland,1.04,35.23,1119,63,2219.49,370,211,475,13035.1,7433.53,16734.25,0.283086202,0.206905945,0.33,5,1.48,703.0,1131.96,2346.42,1338.09,7831.6,0.06,0.35,0.2,0.45,39422.369999999995,12648.07,0.32083484579947885,70.33301601792591,High
Pizza,26691,Classic Pizza Bistro,Cafe,South Auckland,1.05,43.57,1042,258,11241.06,274,157,353,11938.18,6840.49,15380.21,0.276894396,0.436961538,0.3,17,5.02,1772.06,3216.56,-165.41,-94.78,2628.9,0.33,0.35,0.2,0.45,45399.939999999995,5585.27,0.1230237308683668,68.37213887515927,High
Pizza,25491,Classic Pizza Tavern,Ghost Kitchen,South Auckland,1.05,39.37,517,19,748.03,174,100,224,6850.38,3937.0,8818.88,0.292274128,0.23113932,0.28,9,2.66,595.84,356.5,1346.69,773.96,3607.12,0.04,0.35,0.2,0.45,20354.29,6084.27,0.29891831156969856,71.06759188370302,High
Pizza,26085,King Pizza Eatery,Full-service,West Auckland,1.04,42.38,1695,484,20511.92,424,242,545,17969.12,10255.96,23097.1,0.365433915,0.508302149,0.31,11,3.25,1771.25,2589.92,-3301.58,-1884.39,1145.08,0.4,0.35,0.2,0.45,71834.09999999999,-1450.9700000000003,-0.020198902749529825,59.59133036987567,Medium
Pizza,26129,Urban Pizza Grill,QSR,West Auckland,1.04,36.23,859,182,6593.86,237,135,305,8586.51,4891.05,11050.15,0.209692816,0.398816181,0.33,6,1.77,539.85,2581.44,527.99,300.76,3786.18,0.27,0.35,0.2,0.45,31121.57,7196.370000000001,0.23123415688861457,62.41623528539728,Medium
Pizza,26451,King Pizza Grill,Cafe,CBD,0.99,41.53,874,196,8139.88,237,136,305,9842.61,5648.08,12666.65,0.22142045,0.376416661,0.3,10,2.95,899.75,3273.56,1005.55,577.02,4194.31,0.29,0.35,0.2,0.45,36297.22,9050.439999999999,0.24934251163036725,43.35247633751187,Low
Pizza,25954,Lucky Pizza Cafe,QSR,CBD,0.99,30.41,880,170,5169.7,248,142,320,7541.68,4318.22,9731.2,0.205783533,0.407764682,0.32,5,1.48,473.6,1997.84,501.16,286.95,3287.04,0.24,0.35,0.2,0.45,26760.800000000003,6072.99,0.22693604077606047,32.34255899489284,Low
Pizza,25310,Classic Pizza Eatery,Cafe,North Shore,1.03,37.34,859,188,7019.92,235,134,302,8774.9,5003.56,11276.68,0.249307421,0.364222071,0.29,17,5.02,1516.04,2712.99,846.52,482.7,2842.06,0.28,0.35,0.2,0.45,32075.06,6884.2699999999995,0.2146299960155959,57.25271173685987,Medium
Pizza,25810,Classic Pizza Grill,Full-service,CBD,0.99,30.33,1639,468,14194.44,410,234,527,12435.3,7097.22,15983.91,0.373194336,0.454851466,0.32,17,5.02,2645.54,2440.79,-1840.99,-1050.71,102.96,0.4,0.35,0.2,0.45,49710.869999999995,-347.9500000000001,-0.00699947516508965,24.525437460099234,Low
Pizza,25794,Lucky Pizza House,Cafe,West Auckland,1.04,36.95,817,237,8757.15,203,116,261,7500.85,4286.2,9643.95,0.2565739,0.387745711,0.32,18,5.31,1385.91,3114.75,267.63,152.93,2044.25,0.41,0.35,0.2,0.45,30188.15,5579.5599999999995,0.18482616523370923,59.46706638496746,Medium
Pizza,26657,Lucky Pizza Bistro,QSR,West Auckland,1.04,33.18,1575,335,11115.3,434,248,558,14400.12,8228.64,18514.44,0.264807687,0.357675141,0.29,13,3.84,2142.72,4196.22,1260.26,720.15,4846.8,0.27,0.35,0.2,0.45,52258.5,11023.43,0.21094042117550255,65.97899424652675,High
Pizza,25708,Lucky Pizza Tavern,Cafe,North Shore,1.03,38.2,1716,490,18718.0,429,245,552,16387.8,9359.0,21086.4,0.273293681,0.407523798,0.3,7,2.07,1142.64,5974.46,314.36,179.53,5587.77,0.4,0.35,0.2,0.45,65551.20000000001,12056.119999999999,0.18391913496625534,64.96421848083959,High
Pizza,25385,Urban Pizza Diner,Cafe,South Auckland,1.05,40.49,722,162,6559.38,196,112,252,7936.04,4534.88,10203.48,0.212264662,0.436031638,0.32,6,1.77,446.04,2306.96,251.6,143.77,3142.56,0.29,0.35,0.2,0.45,29233.78,5844.889999999999,0.1999361697324123,67.52728123833182,High
Pizza,25867,Classic Pizza House,QSR,North Shore,1.03,43.94,770,168,7381.92,211,120,271,9271.34,5272.8,11907.74,0.235598985,0.42356792,0.31,16,4.72,1279.12,2516.0,285.86,162.58,2779.43,0.28,0.35,0.2,0.45,33833.8,5743.87,0.1697672150334872,58.96916559888853,Medium
Pizza,25423,Classic Pizza Corner,Cafe,South Auckland,1.05,35.31,1929,580,20479.8,472,270,607,16666.32,9533.7,21433.17,0.256918876,0.368768269,0.31,9,2.66,1614.62,7665.85,1071.86,613.14,6408.09,0.43,0.35,0.2,0.45,68112.98999999999,15758.94,0.23136467801516278,77.92066080104362,High
Pizza,26524,Lucky Pizza Bistro,Cafe,South Auckland,1.05,45.79,1801,436,19964.44,478,273,614,21887.62,12500.67,28115.06,0.200578124,0.390207907,0.31,11,3.25,1995.5,8169.73,2171.56,1240.24,9509.58,0.32,0.35,0.2,0.45,82467.79,21091.11,0.2557496690526083,87.22644520360804,High
Pizza,26529,Classic Pizza Cafe,Full-service,South Auckland,1.05,44.3,1393,488,21618.4,317,181,407,14043.1,8018.3,18030.1,0.384137318,0.500554658,0.3,16,4.72,1921.04,2492.77,-2593.65,-1480.92,157.98,0.54,0.35,0.2,0.45,61709.9,-1423.8200000000002,-0.023072797071458553,62.863506950304114,Medium
Pizza,25707,King Pizza Diner,Cafe,South Auckland,1.05,37.73,1202,318,11998.14,309,177,398,11658.57,6678.21,15016.54,0.217949771,0.365999466,0.29,11,3.25,1293.5,4991.84,1469.57,841.79,4954.14,0.36,0.35,0.2,0.45,45351.46,12257.34,0.27027442997425,74.95372627147577,High
Pizza,25304,Classic Pizza Bistro,Full-service,West Auckland,1.04,41.88,2154,708,29651.04,506,289,651,21191.28,12103.32,27263.88,0.372427905,0.459272995,0.31,16,4.72,3072.72,4990.24,-3002.82,-1715.05,1515.77,0.49,0.35,0.2,0.45,90209.52,1788.1399999999996,0.019822076428297142,66.69831328663301,High
Pizza,26450,Top Pizza Bistro,QSR,North Shore,1.03,40.75,1759,293,11939.75,513,293,660,20904.75,11939.75,26895.0,0.209840251,0.408375806,0.33,13,3.84,2534.4,4558.4,1082.53,618.29,7733.68,0.2,0.35,0.2,0.45,71679.25,13992.9,0.19521549123351598,68.37180439774686,High
Pizza,26427,Lucky Pizza Tavern,Cafe,CBD,0.99,31.35,1591,486,15236.1,387,221,497,12132.45,6928.35,15580.95,0.267180956,0.405959353,0.27,17,5.02,2494.94,4980.07,689.85,393.94,2597.84,0.44,0.35,0.2,0.45,49877.850000000006,8661.7,0.1736582470976596,37.06299391795414,Low
Pizza,26651,Urban Pizza Grill,QSR,North Shore,1.03,43.8,1694,380,16644.0,460,263,591,20148.0,11519.4,25885.8,0.220182145,0.447627211,0.29,9,2.66,1572.06,5528.98,850.06,486.01,7026.96,0.29,0.35,0.2,0.45,74197.2,13892.009999999998,0.18723091976516631,69.77170050302261,High
Pizza,26557,Lucky Pizza Tavern,Full-service,South Auckland,1.05,43.14,969,305,13157.7,232,133,299,10008.48,5737.62,12898.86,0.383657122,0.455078477,0.29,5,1.48,442.52,2121.87,-1288.45,-738.64,1637.61,0.46,0.35,0.2,0.45,41802.66,1732.3899999999999,0.04144209961758414,61.73805300275102,Medium
Pizza,25553,King Pizza Eatery,Cafe,CBD,0.99,38.19,1435,438,16727.22,349,199,449,13328.31,7599.81,17147.31,0.223992471,0.391132963,0.31,7,2.07,929.43,6437.88,997.95,569.03,5670.13,0.44,0.35,0.2,0.45,54802.649999999994,13674.99,0.24953154637595082,46.410222186276904,Medium
Thai,25001,Lotus Grill,QSR,South Auckland,1.05,33.75,580,71,2396.25,254,153,102,8572.5,5163.75,3442.5,0.275752294,0.379911925,0.28,6,1.77,180.54,825.11,551.52,332.21,1004.84,0.14,0.5,0.3,0.2,19575.0,2713.6800000000003,0.13862988505747129,56.10363376739359,Medium
Thai,25608,Red Corner,Full-service,West Auckland,1.04,43.86,1689,369,16184.34,660,396,264,28947.6,17368.56,11579.04,0.381053507,0.492331564,0.31,13,3.84,1013.76,2049.18,-5308.56,-3185.13,452.32,0.28,0.5,0.3,0.2,74079.54000000001,-5992.1900000000005,-0.08088859623048415,56.713761192171155,Medium
Thai,25285,Sakura Corner,QSR,South Auckland,1.05,39.77,748,55,2187.35,346,208,139,13760.42,8272.16,5528.03,0.26003234,0.441909208,0.33,10,2.95,410.05,651.96,-439.53,-264.23,1237.63,0.08,0.5,0.3,0.2,29747.96,1185.8300000000002,0.039862565365826774,56.401944737128304,Medium
Thai,26659,Lotus Grill,QSR,North Shore,1.03,34.64,1424,152,5265.28,636,382,254,22031.04,13232.48,8798.56,0.224418778,0.382366169,0.28,3,0.89,226.06,2070.39,2494.25,1498.12,3233.67,0.12,0.5,0.3,0.2,49327.36,9296.43,0.18846396806964735,59.12819985757827,Medium
Thai,26582,Lotus Eatery,QSR,CBD,0.99,32.56,1565,167,5437.52,699,419,280,22759.44,13642.64,9116.8,0.218178118,0.431010805,0.3,14,4.13,1156.4,1907.54,1156.43,693.2,2041.87,0.12,0.5,0.3,0.2,50956.399999999994,5799.04,0.11380395789341477,33.798490720643805,Low
Thai,25127,Golden Cafe,QSR,South Auckland,1.05,37.01,534,61,2257.61,236,142,95,8734.36,5255.42,3515.95,0.209436131,0.421511781,0.27,17,5.02,476.9,833.18,865.16,520.56,820.67,0.13,0.5,0.3,0.2,19763.34,3039.5699999999997,0.1537983964248958,59.44384077891169,Medium
Thai,25896,Golden Eatery,Full-service,North Shore,1.03,35.01,1493,308,10783.08,592,356,237,20725.92,12463.56,8297.37,0.389836397,0.512049131,0.32,10,2.95,699.15,1057.98,-4598.78,-2765.48,114.94,0.26,0.5,0.3,0.2,52269.93,-6191.34,-0.11844936467295825,39.504867664727044,Low
Thai,25493,Golden House,Cafe,West Auckland,1.04,40.37,1328,152,6136.24,588,353,235,23737.56,14250.61,9486.95,0.221122461,0.43931963,0.33,7,2.07,486.45,2083.61,226.88,136.21,2734.92,0.13,0.5,0.3,0.2,53611.36,5181.620000000001,0.0966515305711327,61.860658247029356,Medium
Thai,26342,Lotus Eatery,Cafe,West Auckland,1.04,39.73,791,71,2820.83,360,216,144,14302.8,8581.68,5721.12,0.206660069,0.405520726,0.29,18,5.31,764.64,1093.97,1399.09,839.45,1454.12,0.1,0.5,0.3,0.2,31426.429999999997,4786.63,0.1523122416386462,59.394174063999195,Medium
Thai,25696,Dragon Eatery,Cafe,South Auckland,1.05,42.49,715,59,2506.91,328,197,131,13936.72,8370.53,5566.19,0.200809259,0.41955643,0.31,10,2.95,386.45,951.71,970.47,582.88,1726.67,0.09,0.5,0.3,0.2,30380.349999999995,4231.73,0.13929168031309713,65.08945556083904,High
Thai,25900,Golden Kitchen,Full-service,CBD,0.99,42.08,1095,204,8584.32,446,267,178,18767.68,11235.36,7490.24,0.392105522,0.485890759,0.33,16,4.72,840.16,1047.32,-3903.61,-2336.91,73.68,0.23,0.5,0.3,0.2,46077.6,-5119.5199999999995,-0.11110648124034238,21.881918572147136,Low
Thai,25012,Golden Grill,Cafe,West Auckland,1.04,36.18,1017,132,4775.76,442,266,177,15991.56,9623.88,6403.86,0.247586197,0.374162013,0.31,14,4.13,731.01,1806.44,1091.45,656.85,1691.26,0.15,0.5,0.3,0.2,36795.06,5246.0,0.14257348676697362,58.068947517008326,Medium
Thai,26468,Sakura Kitchen,QSR,South Auckland,1.05,39.72,831,75,2979.0,378,227,151,15014.16,9016.44,5997.72,0.218265656,0.394720011,0.32,3,0.89,134.39,1152.92,1006.16,604.23,2186.81,0.1,0.5,0.3,0.2,33007.32,4950.12,0.14997037020879006,64.64979818075872,High
Thai,26470,Golden Tavern,Cafe,South Auckland,1.05,46.77,1623,147,6875.19,738,443,295,34516.26,20719.11,13797.15,0.262257993,0.43405226,0.28,6,1.77,522.15,2087.92,817.68,490.83,3667.9,0.1,0.5,0.3,0.2,75907.71,7064.33,0.09306472293789392,75.23550226399391,High
Thai,26227,Lotus Eatery,Cafe,South Auckland,1.05,40.07,1191,127,5088.89,532,319,213,21317.24,12782.33,8534.91,0.261373642,0.353416023,0.3,16,4.72,1005.36,1960.29,1816.45,1089.19,2282.38,0.12,0.5,0.3,0.2,47723.369999999995,7148.31,0.14978636253055896,68.7359064468366,High
Thai,25096,Lotus Eatery,QSR,CBD,0.99,32.0,849,104,3328.0,372,224,149,11904.0,7168.0,4768.0,0.202812079,0.438259884,0.27,17,5.02,747.98,1194.51,1058.6,637.44,963.39,0.14,0.5,0.3,0.2,27168.0,3853.9399999999996,0.1418558598351001,27.65328276103215,Low
Thai,25987,Red House,QSR,West Auckland,1.04,43.24,1668,178,7696.72,745,447,298,32213.8,19328.28,12885.52,0.274228022,0.413060047,0.32,6,1.77,527.46,2406.86,-234.78,-140.87,3502.0,0.12,0.5,0.3,0.2,72124.31999999999,5533.21,0.07671767304010631,66.57315199166233,High
Thai,26028,Golden Eatery,Cafe,North Shore,1.03,43.28,1299,128,5539.84,586,351,234,25362.08,15191.28,10127.52,0.273229771,0.404283563,0.27,18,5.31,1242.54,1786.52,1331.17,797.34,2023.45,0.11,0.5,0.3,0.2,56220.72,5938.4800000000005,0.10562796065222929,59.66214555294464,Medium
Thai,26353,Dragon Bistro,QSR,CBD,0.99,31.56,1493,171,5396.76,661,397,264,20861.16,12529.32,8331.84,0.239739823,0.39163482,0.28,7,2.07,546.48,1989.38,1848.83,1110.42,2524.85,0.13,0.5,0.3,0.2,47119.08,7473.48,0.15860835992553335,35.1963067895268,Low
Thai,26152,Lotus Bistro,Cafe,West Auckland,1.04,34.57,1037,127,4390.39,455,273,182,15729.35,9437.61,6291.74,0.220947811,0.352360816,0.28,4,1.18,214.76,1873.34,2307.36,1384.42,2469.87,0.14,0.5,0.3,0.2,35849.090000000004,8034.99,0.2241337227806898,62.38793361784308,Medium
Thai,25142,Dragon Grill,Cafe,South Auckland,1.05,44.04,1062,96,4227.84,483,290,193,21271.32,12771.6,8499.72,0.225175304,0.418327892,0.31,17,5.02,968.86,1507.21,989.05,593.84,2061.26,0.1,0.5,0.3,0.2,46770.48,5151.360000000001,0.11014126859506253,68.119768939895,High
Thai,25386,Lotus Eatery,Ghost Kitchen,South Auckland,1.05,43.93,1351,111,4876.23,620,372,248,27236.6,16341.96,10894.64,0.284841953,0.206779945,0.31,5,1.48,367.04,2478.97,5403.15,3241.89,5171.56,0.09,0.5,0.3,0.2,59349.42999999999,16295.57,0.27456994953447744,82.14731150185538,High
Thai,25751,Lotus Eatery,QSR,CBD,0.99,40.45,1566,142,5743.9,712,427,285,28800.4,17272.15,11528.25,0.220950177,0.388419489,0.3,10,2.95,840.75,2243.74,2610.19,1565.38,3662.53,0.1,0.5,0.3,0.2,63344.700000000004,10081.84,0.15915838262711796,43.649606460660515,Low
Thai,25589,Sakura Diner,Ghost Kitchen,South Auckland,1.05,38.03,555,26,988.78,264,159,106,10039.92,6046.77,4031.18,0.276379965,0.220443526,0.28,18,5.31,562.86,497.53,2240.67,1349.5,1465.54,0.05,0.5,0.3,0.2,21106.65,5553.24,0.2631038085153257,67.90394593090886,High
Thai,26439,Sakura Kitchen,Full-service,CBD,0.99,36.1,782,151,5451.1,316,189,126,11407.6,6822.9,4548.6,0.379704359,0.460465877,0.33,17,5.02,632.52,871.25,-1941.23,-1161.05,94.48,0.24,0.5,0.3,0.2,28230.199999999997,-2136.5499999999997,-0.07568313366536546,15.822506289662789,Low
Thai,26118,Golden House,Ghost Kitchen,CBD,0.99,36.93,1620,147,5428.71,736,442,295,27180.48,16323.06,10894.35,0.291367353,0.311181535,0.32,4,1.18,348.1,2157.65,2105.16,1264.24,3981.87,0.1,0.5,0.3,0.2,59826.6,9508.919999999998,0.15894134047396974,41.17708683673914,Low
Thai,26077,Lotus Kitchen,QSR,CBD,0.99,32.96,1060,78,2570.88,491,295,196,16183.36,9723.2,6460.16,0.235267942,0.422363195,0.32,5,1.48,290.08,880.19,362.0,217.5,1921.68,0.08,0.5,0.3,0.2,34937.600000000006,3381.37,0.09678312190877449,27.66923637373595,Low
Thai,25796,Lotus Corner,Cafe,West Auckland,1.04,45.01,1228,141,6346.41,544,326,217,24485.44,14673.26,9767.17,0.220988511,0.352993194,0.31,14,4.13,896.21,2703.69,2840.76,1702.37,3264.78,0.13,0.5,0.3,0.2,55272.28,10511.6,0.19017851262875352,71.0953085647066,High
Thai,25029,Golden House,QSR,CBD,0.99,40.81,833,61,2489.41,386,232,154,15752.66,9467.92,6284.74,0.20658743,0.364191686,0.32,8,2.36,363.44,1068.51,1720.52,1034.09,2334.1,0.08,0.5,0.3,0.2,33994.729999999996,6157.219999999999,0.1811227799132395,37.70638834781171,Low
Thai,25758,Sakura Diner,Ghost Kitchen,North Shore,1.03,40.82,1476,70,2857.4,703,422,281,28696.46,17226.04,11470.42,0.288680646,0.222105606,0.32,4,1.18,331.58,1397.88,4855.84,2914.88,5279.91,0.05,0.5,0.3,0.2,60250.32,14448.51,0.2398080209366523,68.44991146130252,High
Thai,26122,Dragon Kitchen,QSR,CBD,0.99,44.53,1266,115,5120.95,576,345,230,25649.28,15362.85,10241.9,0.279058709,0.415310595,0.28,18,5.31,1221.3,1565.12,657.41,393.76,1908.94,0.1,0.5,0.3,0.2,56374.98,4525.23,0.08027018368787003,38.6814117281455,Low
Thai,25800,Sakura Diner,QSR,CBD,0.99,31.14,453,37,1152.18,208,125,83,6477.12,3892.5,2584.62,0.267548406,0.414790036,0.31,5,1.48,122.84,366.0,49.62,29.82,698.19,0.09,0.5,0.3,0.2,14106.419999999998,1143.63,0.0810715971876635,18.64280598979487,Low
Thai,25073,Dragon Bistro,Full-service,CBD,0.99,40.23,649,103,4143.69,273,164,109,10982.79,6597.72,4385.07,0.385292206,0.516773814,0.31,13,3.84,418.56,405.81,-2329.08,-1399.15,10.89,0.19,0.5,0.3,0.2,26109.27,-3311.53,-0.1268334963022712,14.52695445824643,Low
Thai,26044,Sakura Bistro,Cafe,North Shore,1.03,44.34,1678,138,6118.92,770,462,308,34141.8,20485.08,13656.72,0.267806369,0.421381369,0.28,4,1.18,363.44,1901.84,1051.99,631.19,3881.24,0.09,0.5,0.3,0.2,74402.52,7466.26,0.1003495580526036,64.21625329694945,High
Thai,26408,Lotus Bistro,Ghost Kitchen,South Auckland,1.05,38.88,511,24,933.12,244,146,97,9486.72,5676.48,3771.36,0.285626433,0.265033819,0.3,7,2.07,200.79,419.29,1416.74,847.72,1493.83,0.05,0.5,0.3,0.2,19867.68,4177.58,0.21027014729450041,64.61274816234786,High
Thai,26006,Lotus House,Cafe,South Auckland,1.05,39.79,1547,153,6087.87,697,418,279,27733.63,16632.22,11101.41,0.257934818,0.431698936,0.32,13,3.84,1071.36,1889.47,-267.18,-160.23,2374.14,0.11,0.5,0.3,0.2,61555.130000000005,3836.2,0.06232136947805974,66.35992935307974,High
Thai,26493,Sakura Tavern,Ghost Kitchen,North Shore,1.03,42.72,487,23,982.56,232,139,93,9911.04,5938.08,3972.96,0.27915413,0.263758044,0.32,15,4.43,411.99,449.12,1358.68,814.04,1404.0,0.05,0.5,0.3,0.2,20804.64,4025.84,0.1935068330910797,56.53339216037172,Medium
Thai,26655,Golden Diner,QSR,CBD,0.99,35.42,994,90,3187.8,452,271,181,16009.84,9598.82,6411.02,0.273310076,0.433302527,0.31,17,5.02,908.62,935.26,-265.97,-159.46,972.29,0.1,0.5,0.3,0.2,35207.479999999996,1482.12,0.042096736261726206,25.405945047186922,Low
Thai,25039,Lotus Grill,QSR,South Auckland,1.05,42.7,1079,115,4910.5,482,289,193,20581.4,12340.3,8241.1,0.269678716,0.384321288,0.3,7,2.07,399.51,1699.03,946.74,567.65,2451.91,0.12,0.5,0.3,0.2,46073.299999999996,5665.33,0.12296340830806564,68.01009192846273,High
Thai,25768,Sakura Eatery,Cafe,CBD,0.99,36.71,842,69,2532.99,386,232,155,14170.06,8516.72,5690.05,0.215933951,0.444786934,0.28,4,1.18,182.9,859.39,839.99,504.86,1747.62,0.09,0.5,0.3,0.2,30909.819999999996,3951.86,0.12785127833161114,30.68732134255506,Low
Thai,25041,Red Corner,QSR,CBD,0.99,31.52,863,99,3120.48,382,229,153,12040.64,7218.08,4822.56,0.223921237,0.385218956,0.31,13,3.84,587.52,1219.67,973.6,583.65,1297.42,0.13,0.5,0.3,0.2,27201.76,4074.34,0.1497822199740017,27.92192744634811,Low
Thai,26255,Lotus Cafe,QSR,CBD,0.99,31.26,1502,124,3876.24,689,413,276,21538.14,12910.38,8627.76,0.203652286,0.429619634,0.33,8,2.36,651.36,1421.53,791.05,474.17,2512.68,0.09,0.5,0.3,0.2,46952.52,5199.43,0.11073803919363648,31.80933684278934,Low
Thai,26538,Lotus Kitchen,QSR,CBD,0.99,33.85,543,70,2369.5,236,142,95,7988.6,4806.7,3215.75,0.242535119,0.426368784,0.3,6,1.77,168.15,784.53,248.41,149.47,896.57,0.15,0.5,0.3,0.2,18380.55,2078.98,0.11310760559395666,24.08052174436485,Low
Thai,26052,Golden Grill,Full-service,CBD,0.99,35.37,982,202,7144.74,390,234,156,13794.3,8276.58,5517.72,0.355087155,0.521680673,0.27,18,5.31,828.36,880.46,-2024.56,-1214.74,-148.4,0.26,0.5,0.3,0.2,34733.340000000004,-2507.2400000000002,-0.07218539881278334,17.539902739643328,Low
Thai,25651,Sakura House,Full-service,South Auckland,1.05,37.9,1714,385,14591.5,664,399,266,25165.6,15122.1,10081.4,0.378311447,0.536643758,0.3,16,4.72,1255.52,1240.93,-5409.48,-3250.57,-398.15,0.29,0.5,0.3,0.2,64960.6,-7817.269999999999,-0.12033863603476568,54.19452138380305,Medium
Thai,25908,Lotus Bistro,Ghost Kitchen,North Shore,1.03,38.79,1502,71,2754.09,716,429,286,27773.64,16640.91,11093.94,0.294298621,0.278156667,0.27,6,1.77,506.22,1177.5,4375.59,2621.69,4236.94,0.05,0.5,0.3,0.2,58262.58,12411.720000000001,0.213030730873916,65.1748409253322,High
Thai,26300,Sakura Bistro,Cafe,West Auckland,1.04,42.78,672,72,3080.16,300,180,120,12834.0,7700.4,5133.6,0.210961751,0.360864102,0.29,10,2.95,354.0,1318.84,1773.33,1064.0,1844.07,0.12,0.5,0.3,0.2,28748.159999999996,6000.24,0.20871735791090631,64.5608438965937,High
Thai,25412,Red Diner,Full-service,CBD,0.99,31.91,1132,188,5999.08,472,283,189,15061.52,9030.53,6030.99,0.360180454,0.494264544,0.32,14,4.13,780.57,873.2,-2627.41,-1575.33,97.27,0.2,0.5,0.3,0.2,36122.119999999995,-3232.27,-0.0894817358449615,14.981423045198557,Low
